stop_lat,stop_code,stop_serial_number,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
21.307451,3680,2796,-157.841603,3680,http://hea.thebus.org/nextbus.asp?s=3680,,,WILDER AVE + PENSACOLA ST,0,
21.334465,4523,4662,-157.887741,4523,http://hea.thebus.org/nextbus.asp?s=4523,,,KALIHI TRANSIT CENTER,0,
21.319432,4522,4632,-157.843119,4522,http://hea.thebus.org/nextbus.asp?s=4522,,,PAUOA RD + KAPALOALA PL,0,
21.3344,4521,4631,-158.017782,4521,http://hea.thebus.org/nextbus.asp?s=4521,,,KEAUNUI DR + MAKALEA ST,0,
21.332004,4520,4630,-158.01681,4520,http://hea.thebus.org/nextbus.asp?s=4520,,,KEAUNUI DR + HOOWALEA ST,0,
21.669763,2518,1602,-157.938908,2518,http://hea.thebus.org/nextbus.asp?s=2518,,,KAMEHAMEHA HWY + MALAEKAHANA CABINS,0,
21.673043,2519,1603,-157.941957,2519,http://hea.thebus.org/nextbus.asp?s=2519,,,KAMEHAMEHA HWY + OPP 56-350,0,
21.435836,4423,4559,-158.179044,4423,http://hea.thebus.org/nextbus.asp?s=4423,,,MOEKAHI ST + LEIHOKU ST,0,
21.65245,2514,1598,-157.928751,2514,http://hea.thebus.org/nextbus.asp?s=2514,,,KAMEHAMEHA HWY + OPP NANILOA LP,0,
21.654689,2515,1599,-157.930238,2515,http://hea.thebus.org/nextbus.asp?s=2515,,,KAMEHAMEHA HWY + OPP C&C BASEYARD,0,
21.659758,2516,1600,-157.932931,2516,http://hea.thebus.org/nextbus.asp?s=2516,,,KAMEHAMEHA HWY + MALAEKAHANA STATE RECREATION AREA,0,
21.662464,2517,1601,-157.934893,2517,http://hea.thebus.org/nextbus.asp?s=2517,,,KAMEHAMEHA HWY + 56-155,0,
21.647198,2510,1594,-157.921461,2510,http://hea.thebus.org/nextbus.asp?s=2510,,,KAMEHAMEHA HWY + ANEMOKU ST,0,
21.648856,2511,1595,-157.923303,2511,http://hea.thebus.org/nextbus.asp?s=2511,,,KAMEHAMEHA HWY + OPP HALE LAA BL,0,
21.650745,2512,1596,-157.925427,2512,http://hea.thebus.org/nextbus.asp?s=2512,,,KAMEHAMEHA HWY + OPP LANIHULI ST,0,
21.651213,2513,1597,-157.926555,2513,http://hea.thebus.org/nextbus.asp?s=2513,,,KAMEHAMEHA HWY + OPP WAHINEPEE ST,0,
21.440039,2734,1838,-158.175765,2734,http://hea.thebus.org/nextbus.asp?s=2734,,,LUALUALEI HOMESTEAD RD + HALE ELUA ST,0,
21.440272,2735,1839,-158.177432,2735,http://hea.thebus.org/nextbus.asp?s=2735,,,LUALUALEI HOMESTEAD RD + HALE EKAHI,0,
21.440302,2736,1840,-158.179735,2736,http://hea.thebus.org/nextbus.asp?s=2736,,,LUALUALEI HOMESTEAD RD + MOEKAHI ST,0,
21.42931,2737,1841,-158.179878,2737,http://hea.thebus.org/nextbus.asp?s=2737,,,MAILIILI RD + FARRINGTON HWY,0,
21.441313,2730,1834,-158.166454,2730,http://hea.thebus.org/nextbus.asp?s=2730,,,HALONA RD + 86-404,0,
21.440902,2731,1835,-158.168606,2731,http://hea.thebus.org/nextbus.asp?s=2731,,,HALONA RD + 86-330,0,
21.440704,2732,1836,-158.169644,2732,http://hea.thebus.org/nextbus.asp?s=2732,,,HALONA RD + LUALUALEI HOMESTEAD RD,0,
21.440188,2733,1837,-158.173141,2733,http://hea.thebus.org/nextbus.asp?s=2733,,,LUALUALEI HOMESTEAD RD + KAWILI ST,0,
21.339886,1847,905,-158.02915,1847,http://hea.thebus.org/nextbus.asp?s=1847,,,KOLOWAKA DR + OPP WAIMOMONA PL,0,
21.429572,2738,1842,-158.175564,2738,http://hea.thebus.org/nextbus.asp?s=2738,,,MAILIILI RD + PAAKEA RD,0,
21.429703,2739,1843,-158.173781,2739,http://hea.thebus.org/nextbus.asp?s=2739,,,PAAKEA RD + MAILIILI RD,0,
21.339176,1846,904,-158.030603,1846,http://hea.thebus.org/nextbus.asp?s=1846,,,KOLOWAKA DR + MANAWALEA ST,0,
21.345814,3530,2634,-157.869319,3530,http://hea.thebus.org/nextbus.asp?s=3530,,,KAMEHAMEHA IV RD + KILOHI ST,0,
21.344927,3533,2636,-157.870261,3533,http://hea.thebus.org/nextbus.asp?s=3533,,,KAMEHAMEHA IV RD + KILOLANI PL,0,
21.346886,3532,2635,-157.867734,3532,http://hea.thebus.org/nextbus.asp?s=3532,,,KAMEHAMEHA IV RD + KALENA DR,0,
21.34259,3535,2638,-157.873155,3535,http://hea.thebus.org/nextbus.asp?s=3535,,,KAMEHAMEHA IV RD + KINI PL,0,
21.344148,3534,2637,-157.871119,3534,http://hea.thebus.org/nextbus.asp?s=3534,,,KAMEHAMEHA IV RD + HIHIO PL,0,
21.330369,3537,2640,-157.879161,3537,http://hea.thebus.org/nextbus.asp?s=3537,,,MOKAUEA ST + KAHANU ST,0,
21.33132,3536,2639,-157.878207,3536,http://hea.thebus.org/nextbus.asp?s=3536,,,MOKAUEA ST + N KING ST,0,
21.328398,3539,2642,-157.881107,3539,http://hea.thebus.org/nextbus.asp?s=3539,,,MOKAUEA ST + DILLINGHAM BL,0,
21.329407,3538,2641,-157.880089,3538,http://hea.thebus.org/nextbus.asp?s=3538,,,MOKAUEA ST + KAUMUALII ST,0,
21.337263,1844,902,-158.031824,1844,http://hea.thebus.org/nextbus.asp?s=1844,,,KAPOLEI PKWY + KOLOWAKA DR,0,
21.315865,1091,81,-158.012339,1091,http://hea.thebus.org/nextbus.asp?s=1091,,,FORT WEAVER RD + OPP PAPIPI RD,0,
21.362166,1814,869,-158.032639,1814,http://hea.thebus.org/nextbus.asp?s=1814,,,OLD FORT WEAVER RD + OPP 91-2026,0,
21.346836,1815,870,-158.028867,1815,http://hea.thebus.org/nextbus.asp?s=1815,,,RENTON RD + KIKOO ST,0,
21.346195,1816,871,-158.030237,1816,http://hea.thebus.org/nextbus.asp?s=1816,,,RENTON RD + AUWAHA ST,0,
21.345185,1817,872,-158.032604,1817,http://hea.thebus.org/nextbus.asp?s=1817,,,RENTON RD + PAHIKA ST,0,
21.371313,1810,865,-158.032409,1810,http://hea.thebus.org/nextbus.asp?s=1810,,,OLD FORT WEAVER RD + OPP 91-2240,0,
21.368822,1811,866,-158.03233,1811,http://hea.thebus.org/nextbus.asp?s=1811,,,OLD FORT WEAVER RD + OPP 91-2170,0,
21.3654,1812,867,-158.033223,1812,http://hea.thebus.org/nextbus.asp?s=1812,,,OLD FORT WEAVER RD + OPP 91-2114,0,
21.364128,1813,868,-158.03347,1813,http://hea.thebus.org/nextbus.asp?s=1813,,,OLD FORT WEAVER RD + OPP 91-2070,0,
21.342878,1818,873,-158.034795,1818,http://hea.thebus.org/nextbus.asp?s=1818,,,RENTON RD + PIPELINE ST,0,
21.341207,1819,874,-158.036147,1819,http://hea.thebus.org/nextbus.asp?s=1819,,,RENTON RD + PEPPER ROW ST,0,
21.394858,1107,99,-158.025409,1107,http://hea.thebus.org/nextbus.asp?s=1107,,,KUPUNA LP + PALAI ST,0,
21.299341,300,2128,-157.826902,300,http://hea.thebus.org/nextbus.asp?s=300,,,WILDER AVE + METCALF ST,0,
21.386873,725,3635,-158.137309,725,http://hea.thebus.org/nextbus.asp?s=725,,,HALEAKALA AVE + OPUHE ST,0,
21.420256,4399,4536,-157.803216,4399,http://hea.thebus.org/nextbus.asp?s=4399,,,KAMEHAMEHA HWY + MEHANA ST,0,
21.348489,1098,88,-158.026877,1098,http://hea.thebus.org/nextbus.asp?s=1098,,,FORT WEAVER RD + RENTON RD,0,
21.314464,1087,76,-158.008247,1087,http://hea.thebus.org/nextbus.asp?s=1087,,,NORTH RD + CAMPBELL HIGH SCHOOL,0,
21.354684,1099,89,-158.02855,1099,http://hea.thebus.org/nextbus.asp?s=1099,,,FORT WEAVER RD + OPP EWA FAMILY CENTER,0,
21.382246,672,3583,-158.013102,672,http://hea.thebus.org/nextbus.asp?s=672,,,FARRINGTON HWY + OPP ANIANI PL,0,
21.455267,1609,642,-158.007751,1609,http://hea.thebus.org/nextbus.asp?s=1609,,,MEHEULA PKWY + OPP LANIKUHANA AVE,0,
21.460443,1608,641,-158.007429,1608,http://hea.thebus.org/nextbus.asp?s=1608,,,MEHEULA PKWY + KUAHELANI AVE,0,
21.302606,3229,2379,-157.684828,3229,http://hea.thebus.org/nextbus.asp?s=3229,,,LUNALILO HOME RD + OPP ELEELE PL,0,
21.304866,3228,2378,-157.684542,3228,http://hea.thebus.org/nextbus.asp?s=3228,,,LUNALILO HOME RD + OPP KALAPAKI ST,0,
21.398264,1979,1047,-157.95118,1979,http://hea.thebus.org/nextbus.asp?s=1979,,,KAAHUMANU ST + HOOKANIKE ST,0,
21.397076,1978,1046,-157.952148,1978,http://hea.thebus.org/nextbus.asp?s=1978,,,HOOKANIKE ST + KAAHUMANU ST,0,
21.410365,1601,634,-157.807895,1601,http://hea.thebus.org/nextbus.asp?s=1601,,,KAHEKILI HWY + KEAAHALA RD,0,
21.412714,1600,633,-157.809959,1600,http://hea.thebus.org/nextbus.asp?s=1600,,,KAHEKILI HWY + KAHUHIPA ST,0,
21.335998,1603,636,-157.87014,1603,http://hea.thebus.org/nextbus.asp?s=1603,,,LIKELIKE HWY + SCHOOL ST,0,
21.405924,1602,635,-157.807152,1602,http://hea.thebus.org/nextbus.asp?s=1602,,,KAHEKILI HWY + KULUKEOE ST,0,
21.468894,1605,638,-158.003149,1605,http://hea.thebus.org/nextbus.asp?s=1605,,,UKUWAI ST + OPP MILILANI PARK & RIDE,0,
21.468511,1604,637,-158.000542,1604,http://hea.thebus.org/nextbus.asp?s=1604,,,AINAMAKUA DR + MEHEULA PKWY,0,
21.468512,1607,640,-158.000819,1607,http://hea.thebus.org/nextbus.asp?s=1607,,,AINAMAKUA DR + MEHEULA PKWY,0,
21.470523,1606,639,-158.002769,1606,http://hea.thebus.org/nextbus.asp?s=1606,,,MAKAIKAI ST + AINAMAKUA DR,0,
21.301122,809,3727,-157.821101,809,http://hea.thebus.org/nextbus.asp?s=809,,,UNIVERSITY AVE + VANCOUVER DR,0,
21.301841,808,3726,-157.820555,808,http://hea.thebus.org/nextbus.asp?s=808,,,MAILE WAY + UNIVERSITY AVE,0,
21.307296,803,3721,-157.817068,803,http://hea.thebus.org/nextbus.asp?s=803,,,OAHU AVE + OPP UNIVERSITY AVE,0,
21.308014,802,3720,-157.815578,802,http://hea.thebus.org/nextbus.asp?s=802,,,E MANOA RD + OAHU AVE,0,
21.308194,801,3719,-157.813533,801,http://hea.thebus.org/nextbus.asp?s=801,,,E MANOA RD + OPP KOLOWALU ST,0,
21.308958,800,3718,-157.811897,800,http://hea.thebus.org/nextbus.asp?s=800,,,E MANOA RD + OPP KEAMA PL,0,
21.303556,806,3724,-157.820414,806,http://hea.thebus.org/nextbus.asp?s=806,,,OAHU AVE + KAMEHAMEHA AVE,0,
21.305345,805,3723,-157.819341,805,http://hea.thebus.org/nextbus.asp?s=805,,,OAHU AVE + OPP KAALA ST,0,
21.306742,804,3722,-157.818472,804,http://hea.thebus.org/nextbus.asp?s=804,,,OAHU AVE + ARMSTRONG ST,0,
21.345027,2848,1959,-157.902305,2848,http://hea.thebus.org/nextbus.asp?s=2848,,,ALA ILIMA ST + ALA NAPUNANI ST,0,
21.344103,2849,1960,-157.897555,2849,http://hea.thebus.org/nextbus.asp?s=2849,,,PUKOLOA ST + MAPUNAPUNA ST,0,
21.344889,2847,1958,-157.903825,2847,http://hea.thebus.org/nextbus.asp?s=2847,,,ALA ILIMA ST + ALA NAPUAA PL,0,
21.344927,2845,1956,-157.908611,2845,http://hea.thebus.org/nextbus.asp?s=2845,,,ALA ILIMA ST + ALA NIOI PL,0,
21.345321,2843,1954,-157.911214,2843,http://hea.thebus.org/nextbus.asp?s=2843,,,ALA ILIMA ST + ALA MAILE PL,0,
21.352406,2840,1951,-157.918447,2840,http://hea.thebus.org/nextbus.asp?s=2840,,,LIKINI ST + OPP ALA AWAPUHI PL,0,
21.277138,3320,2476,-157.796134,3320,http://hea.thebus.org/nextbus.asp?s=3320,,,PAHOA AVE + 16TH AVE,0,
21.276222,3322,2478,-157.794307,3322,http://hea.thebus.org/nextbus.asp?s=3322,,,PAHOA AVE + 18TH AVE,0,
21.27491,3323,2479,-157.794949,3323,http://hea.thebus.org/nextbus.asp?s=3323,,,18TH AVE + KAIMUKI AVE,0,
21.273383,3324,2480,-157.79584,3324,http://hea.thebus.org/nextbus.asp?s=3324,,,18TH AVE + MAUNALOA AVE,0,
21.271835,3325,2481,-157.79674,3325,http://hea.thebus.org/nextbus.asp?s=3325,,,18TH AVE + KILAUEA AVE,0,
21.270896,3326,2482,-157.803772,3326,http://hea.thebus.org/nextbus.asp?s=3326,,,ALOHEA AVE + POKOLE ST,0,
21.272669,3327,2483,-157.803048,3327,http://hea.thebus.org/nextbus.asp?s=3327,,,POKOLE ST + MAUNALEI AVE,0,
21.274011,3328,2484,-157.802277,3328,http://hea.thebus.org/nextbus.asp?s=3328,,,POKOLE ST + KILAUEA AVE,0,
21.274736,3329,2485,-157.803261,3329,http://hea.thebus.org/nextbus.asp?s=3329,,,KILAUEA AVE + 12TH AVE,0,
21.378042,1259,267,-157.728496,1259,http://hea.thebus.org/nextbus.asp?s=1259,,,KEOLU DR + HELE ST,0,
21.328335,1775,825,-158.040205,1775,http://hea.thebus.org/nextbus.asp?s=1775,,,ROOSEVELT AVE + OPP ESSEX RD,0,
21.330301,1774,824,-158.032217,1774,http://hea.thebus.org/nextbus.asp?s=1774,,,GEIGER RD + OPP CORAL CREEK GOLF COURSE,0,
21.327288,1777,827,-158.060379,1777,http://hea.thebus.org/nextbus.asp?s=1777,,,ROOSEVELT AVE + OPP BOUGAINVILLE ST,0,
21.329315,1776,826,-158.054448,1776,http://hea.thebus.org/nextbus.asp?s=1776,,,ROOSEVELT AVE + OPP CORAL SEA ST,0,
21.38861,1771,821,-157.794338,1771,http://hea.thebus.org/nextbus.asp?s=1771,,,KAMEHAMEHA HWY + KOOLAU VIEW DR,0,
21.389476,1770,820,-157.794911,1770,http://hea.thebus.org/nextbus.asp?s=1770,,,KAMEHAMEHA HWY + HALEKOU RD,0,
21.331634,1773,823,-158.028669,1773,http://hea.thebus.org/nextbus.asp?s=1773,,,GEIGER RD + KAPOLEI PKWY,0,
21.33292,1772,822,-158.025174,1772,http://hea.thebus.org/nextbus.asp?s=1772,,,GEIGER RD + LAUNAHELE ST,0,
21.325169,1779,829,-158.066606,1779,http://hea.thebus.org/nextbus.asp?s=1779,,,ROOSEVELT AVE + FORT BARRETTE RD,0,
21.32612,1778,828,-158.063856,1778,http://hea.thebus.org/nextbus.asp?s=1778,,,ROOSEVELT AVE + OPP NASSAU AVE,0,
21.308503,321,2358,-157.854978,321,http://hea.thebus.org/nextbus.asp?s=321,,,PUNCHBOWL ST + MILLER ST,0,
21.497766,2806,1913,-158.030317,2806,http://hea.thebus.org/nextbus.asp?s=2806,,,KILANI AVE + KAMEHAMEHA HWY,0,
21.305276,326,2408,-157.860706,326,http://hea.thebus.org/nextbus.asp?s=326,,,QUEEN ST + MILILANI ST,0,
21.306485,327,2419,-157.861749,327,http://hea.thebus.org/nextbus.asp?s=327,,,QUEEN ST + RICHARDS ST,0,
21.288898,2998,2124,-157.81122,2998,http://hea.thebus.org/nextbus.asp?s=2998,,,WAIALAE AVE + OPP ST LOUIS DR,0,
21.333319,1159,156,-157.69801,1159,http://hea.thebus.org/nextbus.asp?s=1159,,,KALANIANAOLE HWY + OLUOLU ST,0,
21.335839,1158,155,-157.700301,1158,http://hea.thebus.org/nextbus.asp?s=1158,,,KALANIANAOLE HWY + HILU ST,0,
21.287834,2999,2125,-157.809132,2999,http://hea.thebus.org/nextbus.asp?s=2999,,,WAIALAE AVE + 3RD AVE,0,
21.340377,1155,152,-157.704342,1155,http://hea.thebus.org/nextbus.asp?s=1155,,,KALANIANAOLE HWY + OPP ALOILOI ST,0,
21.342751,1154,151,-157.707165,1154,http://hea.thebus.org/nextbus.asp?s=1154,,,KALANIANAOLE HWY + OPP WAIMANALO BAY,0,
21.300185,301,2139,-157.82827,301,http://hea.thebus.org/nextbus.asp?s=301,,,WILDER AVE + OPP EVELYN LN,0,
21.338417,1156,153,-157.702613,1156,http://hea.thebus.org/nextbus.asp?s=1156,,,KALANIANAOLE HWY + HIHIMANU ST,0,
21.346985,1151,148,-157.715657,1151,http://hea.thebus.org/nextbus.asp?s=1151,,,KALANIANAOLE HWY + WAIMANALO INTERMEDIATE SCHOOL,0,
21.347411,1150,147,-157.718454,1150,http://hea.thebus.org/nextbus.asp?s=1150,,,KALANIANAOLE HWY + MOOLE ST,0,
21.344859,1153,150,-157.709804,1153,http://hea.thebus.org/nextbus.asp?s=1153,,,KALANIANAOLE HWY + OPP TINKER RD,0,
21.346636,1152,149,-157.713317,1152,http://hea.thebus.org/nextbus.asp?s=1152,,,KALANIANAOLE HWY + INOAOLE ST,0,
21.496931,2807,1914,-158.032376,2807,http://hea.thebus.org/nextbus.asp?s=2807,,,KILANI AVE + HOLOKU PL,0,
21.324815,59,3493,-157.85589,59,http://hea.thebus.org/nextbus.asp?s=59,,,LILIHA ST + ELENA ST,0,
21.323841,58,3482,-157.857127,58,http://hea.thebus.org/nextbus.asp?s=58,,,LILIHA ST + KUAKINI ST,0,
21.402584,1551,578,-157.74939,1551,http://hea.thebus.org/nextbus.asp?s=1551,,,ONEAWA ST + HOOULU ST,0,
21.403933,1550,577,-157.750149,1550,http://hea.thebus.org/nextbus.asp?s=1550,,,ONEAWA ST + OLOMANA ST,0,
21.400113,1553,580,-157.747997,1553,http://hea.thebus.org/nextbus.asp?s=1553,,,ONEAWA ST + AUWAI ST,0,
21.400915,1552,579,-157.748459,1552,http://hea.thebus.org/nextbus.asp?s=1552,,,ONEAWA ST + KUAAINA WAY,0,
21.396724,1555,582,-157.745799,1555,http://hea.thebus.org/nextbus.asp?s=1555,,,ONEAWA ST + KAWAINUI ST,0,
21.398481,1554,581,-157.747031,1554,http://hea.thebus.org/nextbus.asp?s=1554,,,ONEAWA ST + HALELA ST,0,
21.410427,1557,584,-157.755558,1557,http://hea.thebus.org/nextbus.asp?s=1557,,,ILIAINA ST + ILIPILO ST,0,
21.39551,1556,583,-157.744439,1556,http://hea.thebus.org/nextbus.asp?s=1556,,,ONEAWA ST + KIHAPAI ST,0,
21.378642,1559,586,-157.752351,1559,http://hea.thebus.org/nextbus.asp?s=1559,,,KALANIANAOLE HWY + ULUPII ST,0,
21.376661,1558,585,-157.782789,1558,http://hea.thebus.org/nextbus.asp?s=1558,,,KAMEHAMEHA HWY + PALI HWY,0,
21.32283,57,3471,-157.858452,57,http://hea.thebus.org/nextbus.asp?s=57,,,LILIHA ST + 1657,0,
21.321755,56,3460,-157.85976,56,http://hea.thebus.org/nextbus.asp?s=56,,,LILIHA ST + SCHOOL ST,0,
21.287538,2994,2120,-157.822569,2994,http://hea.thebus.org/nextbus.asp?s=2994,,,KAPIOLANI BL + DATE ST,0,
21.312891,50,3397,-157.863177,50,http://hea.thebus.org/nextbus.asp?s=50,,,N HOTEL ST + RIVER ST,0,
21.318574,53,3429,-157.863959,53,http://hea.thebus.org/nextbus.asp?s=53,,,LILIHA ST + N KING ST,0,
21.315949,52,3418,-157.8642,52,http://hea.thebus.org/nextbus.asp?s=52,,,N KING ST + N BERETANIA ST,0,
21.440078,537,3437,-158.186215,537,http://hea.thebus.org/nextbus.asp?s=537,,,FARRINGTON HWY + PUHANO ST,0,
21.320837,55,3451,-157.860957,55,http://hea.thebus.org/nextbus.asp?s=55,,,LILIHA ST + SCHOOL ST,0,
21.509403,2804,1911,-158.026911,2804,http://hea.thebus.org/nextbus.asp?s=2804,,,WHITMORE AVE + UAKANIKOO ST,0,
21.430915,534,3434,-158.182757,534,http://hea.thebus.org/nextbus.asp?s=534,,,FARRINGTON HWY + C&C BASE YARD,0,
21.429661,533,3433,-158.181124,533,http://hea.thebus.org/nextbus.asp?s=533,,,FARRINGTON HWY + MAILIILI RD,0,
21.42708,532,3432,-158.178702,532,http://hea.thebus.org/nextbus.asp?s=532,,,FARRINGTON HWY + KAKALENA ST,0,
21.424959,531,3431,-158.178359,531,http://hea.thebus.org/nextbus.asp?s=531,,,FARRINGTON HWY + LOPIKANE ST,0,
21.319713,54,3440,-157.862462,54,http://hea.thebus.org/nextbus.asp?s=54,,,LILIHA ST + VINEYARD BL,0,
21.444334,539,3439,-158.187576,539,http://hea.thebus.org/nextbus.asp?s=539,,,FARRINGTON HWY + OPP BAYVIEW ST,0,
21.44229,538,3438,-158.186927,538,http://hea.thebus.org/nextbus.asp?s=538,,,FARRINGTON HWY + WAIANAE VALLEY RD,0,
21.287411,2993,2119,-157.826509,2993,http://hea.thebus.org/nextbus.asp?s=2993,,,KAPIOLANI BL + UNIVERSITY AVE,0,
21.301686,303,2161,-157.830561,303,http://hea.thebus.org/nextbus.asp?s=303,,,WILDER AVE + OPP ALEXANDER ST,0,
21.297849,3030,2162,-157.794508,3030,http://hea.thebus.org/nextbus.asp?s=3030,,,9TH AVE + KIWILA ST,0,
21.287726,2995,2121,-157.819792,2995,http://hea.thebus.org/nextbus.asp?s=2995,,,KAPIOLANI BL + MAHIAI ST,0,
21.383385,1906,967,-157.933871,1906,http://hea.thebus.org/nextbus.asp?s=1906,,,KAAMILO ST + OPP KAIMU LP,0,
21.294931,36,2709,-157.83678,36,http://hea.thebus.org/nextbus.asp?s=36,,,KALAKAUA AVE + PHILIP ST,0,
21.375222,1868,924,-157.91816,1868,http://hea.thebus.org/nextbus.asp?s=1868,,,HALAWA HEIGHTS RD + HULUMANU ST,0,
21.288465,2996,2122,-157.815816,2996,http://hea.thebus.org/nextbus.asp?s=2996,,,KAPIOLANI BL + KAIMUKI AVE,0,
21.384137,1907,968,-157.93264,1907,http://hea.thebus.org/nextbus.asp?s=1907,,,KAAMILO ST + OPP KEAPUA PL,0,
21.288822,2997,2123,-157.814098,2997,http://hea.thebus.org/nextbus.asp?s=2997,,,KAPIOLANI BL + WAIALAE AVE,0,
21.38132,1904,965,-157.936065,1904,http://hea.thebus.org/nextbus.asp?s=1904,,,MOANALUA RD + HONOMANU ST,0,
21.381836,1905,966,-157.934578,1905,http://hea.thebus.org/nextbus.asp?s=1905,,,KAAMILO ST + MOANALUA RD,0,
21.302622,304,2172,-157.831966,304,http://hea.thebus.org/nextbus.asp?s=304,,,WILDER AVE + PUNAHOU ST,0,
21.436395,536,3436,-158.185077,536,http://hea.thebus.org/nextbus.asp?s=536,,,FARRINGTON HWY + LEIHOKU ST,0,
21.381218,1902,963,-157.935598,1902,http://hea.thebus.org/nextbus.asp?s=1902,,,MOANALUA RD + OPP HONOMANU ST,0,
21.382856,1903,964,-157.937326,1903,http://hea.thebus.org/nextbus.asp?s=1903,,,MOANALUA RD + PALI MOMI ST,0,
21.495616,2809,1916,-158.035597,2809,http://hea.thebus.org/nextbus.asp?s=2809,,,KILANI AVE + KILANI PL,0,
21.289919,428,3320,-157.844622,428,http://hea.thebus.org/nextbus.asp?s=428,,,ALA MOANA BL + ALA MOANA CENTER,0,
21.383169,1900,961,-157.934187,1900,http://hea.thebus.org/nextbus.asp?s=1900,,,KAAMILO ST + KAIMU LP,0,
21.29192,421,3313,-157.829134,421,http://hea.thebus.org/nextbus.asp?s=421,,,CITRON ST + PAANI ST,0,
21.400767,1396,416,-158.00781,1396,http://hea.thebus.org/nextbus.asp?s=1396,,,LUMIAINA ST + WAIKELE CENTER,0,
21.400309,1395,415,-158.005826,1395,http://hea.thebus.org/nextbus.asp?s=1395,,,LUMIAINA ST + LUMIAINA PL,0,
21.401067,1394,414,-158.002482,1394,http://hea.thebus.org/nextbus.asp?s=1394,,,LUMIAINA ST + PULELO ST,0,
21.292668,425,3317,-157.844123,425,http://hea.thebus.org/nextbus.asp?s=425,,,KONA ST + OPP KONA IKI ST (FS),0,
21.402795,1392,412,-157.997568,1392,http://hea.thebus.org/nextbus.asp?s=1392,,,LUMIAUAU ST + OPP ALAU ST,0,
21.402022,1391,411,-157.995038,1391,http://hea.thebus.org/nextbus.asp?s=1391,,,LUMIAUAU ST + OPP AOKU ST,0,
21.292165,426,3318,-157.843003,426,http://hea.thebus.org/nextbus.asp?s=426,,,KONA ST + OPP KEEAUMOKU ST (NS),0,
21.385086,3812,2921,-157.913182,3812,http://hea.thebus.org/nextbus.asp?s=3812,,,HALAWA HEIGHTS RD + OPP 99-1065,0,
21.384013,3813,2922,-157.915125,3813,http://hea.thebus.org/nextbus.asp?s=3813,,,HALAWA HEIGHTS RD + KEALALUINA DR,0,
21.386237,3811,2920,-157.910171,3811,http://hea.thebus.org/nextbus.asp?s=3811,,,HALAWA HEIGHTS RD + OPP ELROD RD,0,
21.393106,3816,2925,-157.911139,3816,http://hea.thebus.org/nextbus.asp?s=3816,,,AIEA HEIGHTS DR + HEEN WAY,0,
21.394494,3817,2926,-157.909498,3817,http://hea.thebus.org/nextbus.asp?s=3817,,,AIEA HEIGHTS DR + OPP KAUPILI PL,0,
21.380073,3814,2923,-157.91484,3814,http://hea.thebus.org/nextbus.asp?s=3814,,,HALAWA HEIGHTS RD + KAHOLI PL,0,
21.390054,3815,2924,-157.912964,3815,http://hea.thebus.org/nextbus.asp?s=3815,,,AIEA HEIGHTS DR + HOLO PL,0,
21.423696,530,3430,-158.178137,530,http://hea.thebus.org/nextbus.asp?s=530,,,FARRINGTON HWY + KAUKAMANA ST,0,
21.294719,856,3779,-157.829805,856,http://hea.thebus.org/nextbus.asp?s=856,,,S KING ST + MCCULLY ST,0,
21.301187,302,2150,-157.829796,302,http://hea.thebus.org/nextbus.asp?s=302,,,WILDER AVE + OPP ALEXANDER ST,0,
21.304587,306,2194,-157.836099,306,http://hea.thebus.org/nextbus.asp?s=306,,,WILDER AVE + KEEAUMOKU ST,0,
21.398089,4298,4416,-158.160192,4298,http://hea.thebus.org/nextbus.asp?s=4298,,,WAIOLU ST + HAKIMO RD,0,
21.394799,4295,4413,-158.159079,4295,http://hea.thebus.org/nextbus.asp?s=4295,,,PRINCESS KAHANU AVE + FARRINGTON HWY,0,
21.396921,4297,4415,-158.158897,4297,http://hea.thebus.org/nextbus.asp?s=4297,,,LAIKU ST + WAIOLU ST,0,
21.396131,4296,4414,-158.15809,4296,http://hea.thebus.org/nextbus.asp?s=4296,,,PRINCESS KAHANU AVE + LAIKU ST,0,
21.331575,4291,4409,-158.0458,4291,http://hea.thebus.org/nextbus.asp?s=4291,,,ROOSEVELT AVE + PHILIPPINE SEA,0,
21.350379,4290,4408,-157.930431,4290,http://hea.thebus.org/nextbus.asp?s=4290,,,RADFORD DR + BOUGAINVILLE DR,0,
21.331517,4292,4410,-158.045677,4292,http://hea.thebus.org/nextbus.asp?s=4292,,,ROOSEVELT AVE + OPP PHILIPPINE SEA,0,
21.305386,307,2205,-157.837628,307,http://hea.thebus.org/nextbus.asp?s=307,,,WILDER AVE + KEWALO ST,0,
21.394513,1321,337,-157.995094,1321,http://hea.thebus.org/nextbus.asp?s=1321,,,WAIPAHU ST + OPP KAHUANUI ST,0,
21.400829,1425,438,-157.748308,1425,http://hea.thebus.org/nextbus.asp?s=1425,,,ONEAWA ST + OPP KUAAINA WAY,0,
21.321694,3992,3103,-157.884558,3992,http://hea.thebus.org/nextbus.asp?s=3992,,,KALIHI ST + SILVA ST,0,
21.682389,2331,1395,-158.030559,2331,http://hea.thebus.org/nextbus.asp?s=2331,,,KAMEHAMEHA HWY + 58-264,0,
21.337033,2181,1271,-158.062009,2181,http://hea.thebus.org/nextbus.asp?s=2181,,,KEKUILANI LP + IPOLANI ST,0,
